[Point Spectroscopy Data]
Approach Rate=0.5001 µm/sec
Retreat Rate=0.5001 µm/sec
Z Start=-5.5000 µm
Z End=5.5000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=yes
Trigger on:Deflection Signal   >==0.117200 µm

[Series layout]
Points Number=692
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm  Deflection Signal, V

[Data]
 -3.704296	 -0.150253	  0.134409	 -0.294747
 -3.693543	 -0.156641	  0.123656	 -0.299918
 -3.682790	 -0.156033	  0.112904	 -0.306002
 -3.672038	 -0.161813	  0.102151	 -0.297180
 -3.661285	 -0.158162	  0.091398	 -0.300526
 -3.650533	 -0.159075	  0.080646	 -0.304177
 -3.639780	 -0.157858	  0.069893	 -0.298093
 -3.629027	 -0.163029	  0.059140	 -0.301439
 -3.618274	 -0.162117	  0.048388	 -0.291096
 -3.607522	 -0.165463	  0.037635	 -0.292617
 -3.596769	 -0.158771	  0.026882	 -0.299310
 -3.586016	 -0.162117	  0.016129	 -0.299310
 -3.575264	 -0.163942	  0.005377	 -0.299005
 -3.564511	 -0.170330	 -0.005376	 -0.295963
 -3.553758	 -0.166376	 -0.016129	 -0.291400
 -3.543006	 -0.167288	 -0.026881	 -0.286838
 -3.532253	 -0.169722	 -0.037634	 -0.293530
 -3.521500	 -0.171547	 -0.048387	 -0.293226
 -3.510747	 -0.171547	 -0.059139	 -0.290792
 -3.499995	 -0.164855	 -0.069892	 -0.291400
 -3.489242	 -0.177327	 -0.080645	 -0.290792
 -3.478490	 -0.173372	 -0.091397	 -0.285925
 -3.467737	 -0.177327	 -0.102150	 -0.288359
 -3.456984	 -0.178848	 -0.112903	 -0.282883
 -3.446231	 -0.177022	 -0.123655	 -0.287446
 -3.435478	 -0.180369	 -0.134408	 -0.289271
 -3.424726	 -0.181890	 -0.145161	 -0.293530
 -3.413974	 -0.182802	 -0.155914	 -0.290184
 -3.403221	 -0.180369	 -0.166666	 -0.297180
 -3.392468	 -0.184323	 -0.177419	 -0.293834
 -3.381715	 -0.180977	 -0.188172	 -0.298093
 -3.370963	 -0.182498	 -0.198924	 -0.298701
 -3.360210	 -0.182802	 -0.209677	 -0.299918
 -3.349458	 -0.186453	 -0.220430	 -0.295963
 -3.338704	 -0.187365	 -0.231182	 -0.298093
 -3.327952	 -0.187365	 -0.241935	 -0.297180
 -3.317199	 -0.194057	 -0.252688	 -0.297789
 -3.306447	 -0.194057	 -0.263440	 -0.297180
 -3.295694	 -0.191928	 -0.274193	 -0.297484
 -3.284941	 -0.191624	 -0.284946	 -0.288967
 -3.274188	 -0.195883	 -0.295698	 -0.294747
 -3.263436	 -0.194057	 -0.306451	 -0.290184
 -3.252683	 -0.192232	 -0.317204	 -0.289271
 -3.241930	 -0.199837	 -0.327957	 -0.285621
 -3.231177	 -0.194362	 -0.338709	 -0.283491
 -3.220425	 -0.198012	 -0.349462	 -0.287446
 -3.209672	 -0.196187	 -0.360215	 -0.284100
 -3.198919	 -0.200446	 -0.370967	 -0.279841
 -3.188167	 -0.196795	 -0.381720	 -0.284404
 -3.177414	 -0.207442	 -0.392473	 -0.282883
 -3.166662	 -0.199533	 -0.403225	 -0.285012
 -3.155909	 -0.203183	 -0.413978	 -0.285925
 -3.145156	 -0.202879	 -0.424731	 -0.276799
 -3.134403	 -0.206834	 -0.435483	 -0.282275
 -3.123651	 -0.202879	 -0.446236	 -0.284100
 -3.112898	 -0.212309	 -0.456989	 -0.286533
 -3.102145	 -0.205921	 -0.467742	 -0.286838
 -3.091393	 -0.211701	 -0.478494	 -0.285317
 -3.080640	 -0.207442	 -0.489247	 -0.290488
 -3.069887	 -0.204704	 -0.500000	 -0.289575
 -3.059134	 -0.213222	 -0.510752	 -0.285925
 -3.048382	 -0.215960	 -0.521505	 -0.293226
 -3.037629	 -0.212918	 -0.532258	 -0.295659
 -3.026877	 -0.218697	 -0.543010	 -0.298397
 -3.016124	 -0.212614	 -0.553763	 -0.281058
 -3.005371	 -0.220523	 -0.564516	 -0.283491
 -2.994618	 -0.219610	 -0.575268	 -0.281666
 -2.983865	 -0.221131	 -0.586021	 -0.285317
 -2.973113	 -0.221739	 -0.596774	 -0.285012
 -2.962360	 -0.219002	 -0.607526	 -0.285925
 -2.951608	 -0.220827	 -0.618279	 -0.284404
 -2.940855	 -0.222652	 -0.629032	 -0.287142
 -2.930102	 -0.219002	 -0.639785	 -0.279233
 -2.919350	 -0.223869	 -0.650537	 -0.279841
 -2.908597	 -0.223260	 -0.661290	 -0.276191
 -2.897844	 -0.223565	 -0.672043	 -0.284404
 -2.887091	 -0.227823	 -0.682795	 -0.289575
 -2.876338	 -0.226607	 -0.693548	 -0.282883
 -2.865586	 -0.230865	 -0.704301	 -0.281666
 -2.854834	 -0.225086	 -0.715053	 -0.279841
 -2.844081	 -0.223869	 -0.725806	 -0.284708
 -2.833328	 -0.233907	 -0.736559	 -0.280145
 -2.822575	 -0.229649	 -0.747311	 -0.284100
 -2.811822	 -0.229344	 -0.758064	 -0.284100
 -2.801070	 -0.236037	 -0.768817	 -0.281058
 -2.790318	 -0.234820	 -0.779570	 -0.278928
 -2.779565	 -0.234820	 -0.790322	 -0.278624
 -2.768812	 -0.233603	 -0.801075	 -0.278320
 -2.758059	 -0.232386	 -0.811828	 -0.280145
 -2.747307	 -0.234516	 -0.822580	 -0.277103
 -2.736554	 -0.234820	 -0.833333	 -0.281362
 -2.725801	 -0.236645	 -0.844086	 -0.279537
 -2.715048	 -0.237558	 -0.854838	 -0.279233
 -2.704296	 -0.241816	 -0.865591	 -0.283491
 -2.693543	 -0.242121	 -0.876344	 -0.286229
 -2.682791	 -0.238470	 -0.887096	 -0.280449
 -2.672038	 -0.243337	 -0.897849	 -0.275886
 -2.661285	 -0.245163	 -0.908602	 -0.276495
 -2.650532	 -0.242729	 -0.919354	 -0.278320
 -2.639780	 -0.246075	 -0.930107	 -0.278016
 -2.629027	 -0.244554	 -0.940860	 -0.279233
 -2.618274	 -0.245467	 -0.951613	 -0.282579
 -2.607522	 -0.245163	 -0.962365	 -0.286229
 -2.596769	 -0.251246	 -0.973118	 -0.282275
 -2.586016	 -0.245163	 -0.983871	 -0.280754
 -2.575264	 -0.251246	 -0.994623	 -0.278928
 -2.564511	 -0.250638	 -1.005376	 -0.282579
 -2.553758	 -0.248813	 -1.016129	 -0.284100
